2270
122958	2.425	0.102	27
122960	2.485	0.0	2
122961	2.929	0.007	10
122963	2.553	0.0	2
123142	2.187	0.157	723
123143	2.078	0.078	11823
123144	2.046	0.087	2132
123151	2.422	0.02	9
123152	2.351	0.094	472
123398	2.026	0.127	90
123399	2.06	0.079	217
127007	2.429	0.042	65
127008	2.536	0.022	2
127009	2.44	0.063	19
127010	2.404	0.102	41
127011	2.319	0.049	192
127014	3.469	0.079	7
127018	2.476	0.063	23
127020	2.411	0.035	15
127021	2.505	0.101	24
127022	2.486	0.075	58
127023	2.515	0.031	5
127025	2.69	0.09	5
127026	2.73	0.076	3
127027	2.652	0.083	38
127028	2.59	0.034	18
127029	2.539	0.067	223
127031	3.789	0.084	6
127032	3.58	-1.0	1
127033	3.014	-1.0	1
127036	3.153	0.0	2
127039	3.25	-1.0	1
127046	3.287	-1.0	1
127050	2.462	0.091	7
127052	2.573	0.006	4
127053	2.389	0.006	3
127054	2.438	0.074	27
127055	2.571	0.142	46
127059	2.724	0.116	10
127068	3.08	0.06	3
127237	2.065	0.019	4
127238	1.99	0.082	382
127239	2.026	0.073	711
127240	1.956	0.038	124
127247	2.372	0.059	56
127248	2.372	0.087	53
127494	1.993	0.162	38
127495	1.967	-1.0	1
131109	3.617	0.095	54
131110	3.321	0.053	36
131111	2.973	0.025	4
131112	2.632	0.212	5
131113	2.438	0.113	2
131114	2.61	0.164	23
131116	2.479	0.069	131
131117	2.478	0.123	110
131118	2.462	0.119	80
131119	2.454	0.026	12
131120	2.585	0.0	2
131122	2.675	0.073	22
131123	2.658	-1.0	1
131127	3.814	0.114	37
131128	3.49	0.107	29
131130	2.988	0.0	6
131137	2.864	-1.0	1
131138	2.98	0.011	2
131142	3.055	0.027	2
131144	2.837	0.146	5
131146	2.589	0.104	48
131147	2.563	0.082	17
131148	2.529	0.058	33
131149	2.492	0.052	71
131150	2.429	0.056	78
131151	2.401	0.224	12
131155	2.733	0.0	2
131164	3.048	0.007	2
135208	2.729	0.094	9
135209	2.543	0.094	54
135210	2.623	0.114	23
135212	2.435	0.049	129
135213	2.444	0.079	20
135214	2.491	0.08	205
135215	2.585	0.061	26
135216	2.741	0.132	10
135217	2.834	0.085	43
135218	2.669	0.051	33
135219	2.668	0.015	6
135226	2.999	0.0	6
135228	3.004	0.027	6
135230	3.195	0.068	11
135234	2.866	0.091	7
135237	2.972	0.005	2
135240	2.589	0.032	8
135241	2.533	0.135	18
135242	2.556	0.123	67
135243	2.586	-1.0	1
135244	2.424	0.036	6
135246	2.391	0.043	144
135247	2.397	0.057	97
135248	2.625	0.097	9
135249	2.872	0.063	4
135250	2.811	0.048	17
135251	2.753	0.128	14
135258	3.001	0.0	2
135260	3.005	0.211	3
135430	1.918	0.039	34
139303	2.911	0.106	24
139304	2.642	0.113	16
139305	2.613	0.153	100
139306	2.481	0.102	255
139308	2.508	0.063	179
139309	2.465	0.039	40
139310	2.408	0.042	277
139311	2.619	0.085	497
139312	2.639	0.092	90
139313	2.73	0.1	58
139314	2.546	0.107	430
139315	2.486	0.15	255
139321	3.114	0.057	41
139322	3.112	0.056	22
139323	2.996	0.136	4
139324	3.018	0.069	66
139326	2.944	0.044	106
139327	3.006	0.027	4
139328	3.05	0.1	8
139329	3.05	0.0	4
139330	2.915	0.012	6
139331	2.881	0.093	12
139332	2.83	0.087	21
139333	2.837	0.086	27
139334	2.819	0.069	94
139336	2.631	0.116	8
139337	2.614	0.125	62
139338	2.438	0.12	160
139339	2.52	0.032	944
139340	2.493	0.027	18
139341	2.472	0.042	49
139342	2.447	0.046	124
139343	2.434	0.055	130
139344	2.628	0.102	63
139345	3.023	0.275	50
139346	2.802	0.147	34
139347	2.92	0.13	78
139354	3.011	0.119	49
139356	2.935	0.109	179
139357	3.019	0.125	12
139358	2.99	0.083	14
139526	1.878	0.043	6
143399	2.765	0.075	22
143400	2.697	0.098	161
143401	2.565	0.134	123
143402	2.601	0.026	760
143404	2.561	0.054	184
143405	2.509	0.047	107
143406	2.451	0.055	1167
143407	2.696	0.155	348
143408	2.588	0.094	334
143409	2.574	0.113	298
143410	2.605	0.115	322
143411	2.588	0.138	468
143417	2.951	0.037	24
143418	2.953	0.085	83
143419	2.889	0.02	3
143420	2.859	0.03	14
143422	2.792	0.052	4
143423	2.808	0.096	18
143424	2.753	0.018	2
143425	2.8	0.107	12
143426	2.769	0.06	20
143427	2.828	0.093	16
143428	2.976	0.204	24
143430	2.851	0.067	8
143433	2.511	0.091	161
143434	2.59	0.073	86
143435	2.556	0.063	673
143436	2.519	0.042	72
143437	2.505	0.057	99
143438	2.474	0.062	690
143439	2.421	0.052	657
143440	2.527	0.138	524
143441	2.707	0.113	79
143442	2.917	0.081	440
143443	2.814	0.132	745
143450	2.81	0.029	15
143452	2.814	0.078	142
143453	2.771	0.0	6
143454	2.878	0.071	5
143455	2.882	0.023	3
151589	4.009	0.332	140
151590	3.818	0.356	2
151594	3.871	0.0	2
151598	3.611	0.008	2
151599	3.353	0.049	2
151602	3.746	0.142	15
151603	3.831	0.068	36
151607	4.188	0.029	2
151608	4.478	0.0	4
151631	3.626	0.064	26
151633	3.814	0.025	4
151634	3.849	0.071	10
151635	4.057	0.0	2
151814	3.211	0.1	60
152069	3.391	0.0	2
152070	3.074	0.082	7
155686	3.703	0.25	176
155692	3.291	0.0	2
155695	3.371	-1.0	1
155696	3.544	0.083	4
155697	3.584	0.1	2
155698	3.446	0.074	26
155699	3.346	0.137	70
155703	4.039	0.114	2
155726	3.174	0.064	8
155727	3.236	0.051	4
155728	3.411	0.02	2
155729	3.492	0.006	3
155730	3.53	0.066	10
155731	3.424	0.125	86
155740	3.534	-1.0	1
155910	2.881	0.106	50
156166	2.793	0.019	4
159783	3.668	0.007	2
159790	3.065	0.107	4
159795	3.136	0.009	6
159797	3.001	0.075	52
159799	4.168	0.0	2
159822	3.006	-1.0	1
160005	2.85	0.065	35
160006	2.662	0.068	3757
160007	2.447	0.092	1229
160008	2.333	0.072	624
160015	2.866	0.05	7
160016	2.84	0.053	25
160262	2.496	0.074	63
160263	2.448	0.106	19
163884	2.862	0.104	3
163885	2.966	0.074	5
163889	2.792	0.0	2
163890	2.861	0.067	5
163891	2.834	0.001	6
163892	2.87	0.0	2
163893	2.859	0.065	58
163918	2.621	0.256	6
163922	2.821	-1.0	1
164101	2.687	0.056	9
164102	2.526	0.075	10819
164103	2.324	0.106	859
164104	2.207	0.071	586
164111	2.761	0.072	5
164112	2.714	0.091	12
164358	2.327	0.125	94
164359	2.306	0.048	18
164360	2.121	0.249	5
167977	2.545	0.259	7
167986	2.533	-1.0	1
167988	2.911	0.11	15
167989	2.72	0.162	21
168198	2.4	0.126	699
168199	2.286	0.135	368
168200	2.22	0.089	51
168207	2.55	0.051	27
168208	2.589	0.031	14
168454	2.154	0.087	82
168455	2.278	0.046	22
172074	2.611	0.276	1196
172076	2.717	0.235	7
172078	2.84	-1.0	1
172079	2.816	0.046	8
172082	2.771	0.13	26
172083	2.774	0.07	17
172084	2.625	0.111	13
172085	2.781	0.034	560
172088	3.528	-1.0	1
172106	2.435	0.4	6
172107	3.131	-1.0	1
172109	2.825	0.062	31
172110	2.839	0.065	3
172111	2.811	0.054	9
172112	2.75	0.082	4
172114	3.029	0.176	10
172115	2.901	0.049	26
172124	3.168	-1.0	1
172293	2.547	0.123	14
172294	2.33	0.066	7739
172295	2.211	0.123	2654
172296	2.124	0.137	1071
172303	2.452	0.087	104
172304	2.514	0.059	146
172550	1.998	0.074	4056
172551	2.151	0.115	185
172559	2.138	-1.0	1
180268	2.789	0.241	907
180269	2.63	0.448	2
180270	2.821	0.035	12
180271	2.889	0.088	5
180272	2.775	-1.0	1
180273	2.583	0.035	6
180274	2.658	0.061	89
180275	2.596	0.079	24
180276	2.699	0.058	95
180277	2.728	0.052	175
180295	2.868	-1.0	1
180296	2.842	0.003	2
180298	2.941	0.02	4
180299	2.921	0.019	2
180300	2.811	0.064	4
180301	2.821	0.11	31
180302	2.764	0.078	33
180303	2.744	0.039	12
180304	2.708	-1.0	1
180306	2.84	0.01	2
180307	2.771	0.084	12
180485	2.286	0.137	14
180486	2.199	0.061	23855
180487	2.075	0.074	9758
180488	2.069	0.065	1158
180495	2.297	0.085	59
180496	2.287	0.089	553
180742	1.907	0.085	9032
180743	2.041	0.05	736
180744	2.144	0.022	6
180751	2.264	0.006	5
180752	2.175	0.061	3
184365	2.418	0.193	307
184366	2.616	0.303	2
184368	2.701	-1.0	1
184369	2.693	0.123	12
184370	2.65	0.143	54
184371	2.592	0.064	15
184372	2.648	0.053	5
184373	2.683	0.082	274
184396	2.722	0.043	26
184397	2.556	0.243	2
184398	2.752	0.119	19
184399	2.801	0.1	40
184400	2.732	0.05	6
184402	2.755	0.002	2
184403	2.762	0.076	34
184412	2.76	0.002	3
184581	2.282	0.172	8
184582	2.158	0.081	10476
184583	2.088	0.073	2477
184584	2.043	0.076	914
184591	2.273	0.068	71
184592	2.286	0.091	130
184837	1.955	-1.0	1
184838	1.897	0.14	2320
184839	2.097	0.098	231
188462	2.752	0.103	388
188463	2.811	0.061	101
188465	2.547	0.095	2
188466	2.676	0.176	74
188467	2.709	0.104	95
188468	2.591	0.05	113
188469	2.616	0.048	742
188472	3.155	0.0	2
188478	2.908	-1.0	1
188486	2.856	0.096	2
188487	3.132	0.036	2
188490	2.852	-1.0	1
188491	2.769	0.008	2
188492	2.757	0.026	2
188494	2.768	0.087	6
188495	2.748	0.048	94
188496	2.735	0.002	2
188497	2.854	0.071	28
188498	3.023	0.028	11
188499	2.981	0.043	91
188508	3.265	0.257	3
188677	1.991	0.172	18
188678	2.008	0.103	5314
188679	2.036	0.056	6128
188680	2.093	0.067	919
188687	2.274	0.064	42
188688	2.32	0.056	529
188934	2.015	0.122	958
188935	2.058	0.049	247
188936	2.152	0.005	2
188944	2.24	0.02	5
192559	2.9	0.101	3364
192561	2.564	-1.0	1
192562	2.794	0.19	10
192563	2.732	0.024	6
192564	2.784	0.057	53
192565	2.855	0.107	693
192572	3.269	0.058	3
192587	2.836	0.039	6
192588	2.836	0.052	26
192589	2.797	0.08	19
192590	2.76	0.065	381
192591	2.86	0.075	482
192592	2.823	0.112	7
192774	2.103	0.176	1342
192775	2.238	0.115	4486
192776	2.366	0.087	260
192783	2.454	0.05	14
192784	2.543	0.1	762
193030	2.264	0.166	547
193031	2.257	0.111	324
196656	2.94	0.201	4
196659	2.984	0.064	32
196660	2.804	0.037	17
196661	2.758	0.114	436
196664	3.568	0.009	4
196686	2.798	0.098	30
196687	2.78	0.078	26
196691	3.016	0.052	32
196870	2.126	0.048	22
196871	2.338	0.067	3065
196872	2.349	0.091	718
196880	2.602	0.077	346
197126	2.404	0.268	54
197127	2.287	0.062	55
197128	2.4	-1.0	1
200753	2.955	0.171	88
200754	2.889	0.0	2
200755	2.863	0.044	10
200756	2.77	0.032	50
200757	2.725	0.097	156
200759	3.813	0.152	8
200760	3.681	0.078	15
200778	2.858	0.019	2
200779	2.797	0.024	24
200781	2.518	-1.0	1
200782	2.55	0.053	26
200783	2.978	-1.0	1
200784	3.021	0.014	2
200787	3.049	0.07	13
200966	2.219	0.142	122
200967	2.27	0.085	518
200968	2.202	0.095	165
200975	2.635	0.053	3
200976	2.551	0.093	59
201222	2.154	0.028	9
201223	2.375	0.146	5
204850	2.953	0.087	899
204851	2.793	0.054	34
204852	2.758	0.11	98
204853	2.853	0.161	268
204855	3.98	0.109	33
204856	3.694	0.101	6
204857	3.318	-1.0	1
204858	3.186	0.0	6
204863	3.44	0.0	11
204866	3.239	-1.0	1
204870	3.417	0.22	6
204872	2.91	0.108	3
204874	2.758	0.058	45
204875	2.763	0.034	29
204876	2.699	0.063	55
204877	2.621	0.042	19
204878	2.671	0.107	285
204879	2.795	0.143	23
204882	2.888	0.026	10
204883	2.919	0.033	56
204892	3.313	-1.0	1
205061	2.274	0.097	14
205062	2.142	0.056	3473
205063	2.292	0.117	1045
205064	2.238	0.117	507
205071	2.73	0.127	27
205072	2.541	0.104	212
205318	2.118	0.083	43
205319	2.27	0.091	24
208947	2.855	0.071	224
208948	2.85	0.165	13
208949	2.894	0.128	234
208951	3.952	0.118	44
208952	3.546	0.115	138
208953	3.197	0.0	6
208954	3.176	0.0	6
208962	3.132	0.008	6
208968	2.851	-1.0	1
208970	2.735	0.042	26
208971	2.772	0.045	65
208972	2.671	0.041	71
208973	2.56	0.005	2
208974	2.587	0.067	60
208975	2.644	0.126	38
208976	3.064	0.024	4
208979	2.917	0.049	11
209158	2.138	0.072	1532
209159	2.278	0.129	211
209160	2.296	0.143	56
209167	2.523	0.018	5
209168	2.546	0.136	44
209414	2.067	0.157	20
209415	2.126	0.081	7
213049	3.283	-1.0	1
213050	3.186	0.032	6
213054	3.262	0.059	10
213065	2.964	-1.0	1
213066	2.814	0.064	5
213067	2.696	0.064	93
213068	2.736	0.016	20
213070	2.586	0.042	47
213071	2.587	0.104	20
213072	2.775	0.059	70
213073	3.228	0.007	2
213074	3.038	0.121	16
213075	2.962	0.103	31
213084	3.046	0.062	22
213086	3.132	0.031	6
217145	3.209	0.056	95
217146	3.194	0.065	51
217147	3.29	0.09	36
217148	3.122	0.047	71
217150	3.182	0.098	77
217151	3.23	0.023	10
217152	3.032	0.06	19
217153	3.017	0.029	25
217154	3.234	0.116	37
217155	3.001	-1.0	1
217156	3.024	0.079	25
217157	2.952	0.081	48
217158	3.073	0.094	78
217159	3.01	0.073	8
217160	2.829	0.089	19
217161	2.809	0.074	35
217162	2.807	0.039	89
217163	2.778	0.05	86
217164	2.728	0.046	30
217165	2.695	0.055	207
217166	2.631	0.075	742
217167	2.605	0.067	257
217168	2.688	0.134	587
217169	2.762	0.031	19
217170	3.155	0.078	482
217171	3.034	0.123	682
217178	3.11	0.057	15
217180	3.101	0.091	310
217181	3.029	-1.0	1
217182	3.073	0.032	5
217183	3.278	-1.0	1
225335	4.284	0.401	250
225336	4.479	0.154	3
225338	4.3	0.0	2
225345	4.243	-1.0	1
225346	4.182	-1.0	1
225359	3.687	0.153	5
225361	4.067	0.113	3
225362	3.938	0.124	17
225363	4.209	0.153	5
225542	3.466	0.079	93
225797	3.377	0.162	3
225798	3.366	0.077	21
229432	4.114	0.222	163
229450	3.552	0.0	2
229459	3.736	0.11	13
229638	3.011	0.06	143
229893	2.88	0.147	17
233547	3.054	0.016	3
233733	3.081	0.085	8
233734	2.833	0.076	1326
233735	2.688	0.095	603
233736	2.523	0.083	437
233743	3.06	0.124	6
233744	2.93	0.039	18
233990	2.67	0.09	18
233991	2.643	0.048	53
237830	2.794	0.052	823
237831	2.614	0.119	672
237832	2.468	0.097	285
237839	3.058	0.078	3
237840	2.947	0.069	11
238086	2.641	0.05	15
238087	2.614	0.034	36
241926	2.778	0.064	206
241927	2.654	0.068	289
241928	2.466	0.078	279
241936	2.911	0.018	26
242182	2.669	0.149	3
242183	2.584	0.043	17
245838	3.121	0.0	2
246021	3.088	-1.0	1
246022	2.765	0.078	869
246023	2.616	0.094	635
246024	2.43	0.074	625
246031	2.982	0.053	10
246032	2.916	0.027	13
246278	2.574	0.036	7
246279	2.566	0.034	26
254027	2.979	0.014	3
254030	3.101	0.0	2
254214	2.739	0.079	2156
254215	2.571	0.089	880
254216	2.412	0.082	504
254223	2.975	0.067	29
254224	2.872	0.031	10
254470	2.53	0.062	6
254471	2.577	0.081	25
254472	2.524	0.072	10
258310	2.8	0.071	256
258311	2.586	0.064	1077
258312	2.394	0.074	972
258320	2.858	0.028	20
258566	2.728	0.033	4
258567	2.514	0.047	7
262406	2.702	0.084	521
262407	2.551	0.081	766
262408	2.382	0.071	1101
262416	2.831	0.043	10
262662	2.424	0.025	2
262663	2.542	0.093	12
266502	2.688	0.082	399
266503	2.543	0.075	873
266504	2.357	0.073	989
266511	2.874	-1.0	1
266512	2.882	-1.0	1
266758	2.385	-1.0	1
266759	2.468	0.063	25
270414	3.087	0.0	2
270597	2.818	0.04	3
270598	2.654	0.065	1859
270599	2.525	0.07	1861
270600	2.352	0.068	1884
270607	2.858	-1.0	1
270608	2.806	0.061	11
270854	2.364	-1.0	1
270855	2.498	0.079	26
274510	3.244	0.0	2
274694	2.652	0.063	318
274695	2.519	0.063	394
274696	2.341	0.07	410
274950	2.489	0.033	8
274951	2.483	0.05	5
278606	3.103	0.0	2
278789	2.78	0.04	3
278790	2.633	0.067	1090
278791	2.475	0.084	744
278792	2.32	0.076	549
278799	2.793	-1.0	1
278800	2.811	0.046	6
279046	2.492	0.036	12
279047	2.435	0.053	10
282693	3.571	0.02	8
282886	2.652	0.088	561
282887	2.482	0.071	151
282888	2.306	0.086	124
282895	2.86	0.083	21
282896	2.765	0.009	4
283143	2.408	0.013	8
286798	3.087	0.0	2
286981	2.966	0.025	5
286982	2.639	0.088	2937
286983	2.449	0.085	1028
286984	2.303	0.082	452
286991	2.941	0.051	13
286992	2.783	0.064	5
287238	2.522	0.117	24
287239	2.368	0.047	14
287240	2.438	0.119	15
290891	2.883	0.009	2
290894	3.08	0.0	2
291077	2.775	0.093	11
291078	2.614	0.076	806
291079	2.387	0.096	407
291080	2.277	0.073	118
291088	2.773	0.049	2
291334	2.41	0.052	10
291335	2.425	0.058	5
294994	2.793	-1.0	1
295173	2.576	0.11	2
295174	2.512	0.075	2031
295175	2.311	0.135	313
295176	2.187	0.052	105
295184	2.676	0.101	9
295430	2.227	0.04	8
295431	2.401	0.195	9
299081	2.935	0.019	13
299085	2.444	0.068	9
299270	2.422	0.113	1238
299271	2.235	0.142	269
299272	2.112	0.086	24
299279	2.587	0.014	2
299526	2.128	0.155	25
299527	2.306	0.09	4
303178	2.609	0.193	224
303181	2.83	0.061	41
303186	3.021	0.035	8
303187	3.094	0.087	8
303365	2.437	0.023	2
303366	2.339	0.11	3049
303367	2.217	0.153	1935
303368	2.155	0.135	174
303375	2.493	0.083	95
303376	2.538	0.062	26
303622	2.031	0.056	5449
303623	2.157	0.101	55
303631	2.495	-1.0	1
307275	2.623	0.136	788
307276	2.902	0.158	24
307277	2.654	0.229	2
307278	2.7	0.091	38
307279	2.798	0.065	25
307280	2.866	0.032	20
307281	3.215	0.027	2
307283	2.856	0.038	30
307292	2.978	0.052	4
307462	2.252	0.079	1321
307463	2.175	0.077	3580
307464	2.132	0.068	190
307471	2.412	0.041	5
307472	2.465	0.083	112
307718	1.923	0.056	7521
307719	2.12	0.096	130
307720	1.886	0.0	2
311372	2.859	0.078	562
311373	2.72	-1.0	1
311374	2.792	0.07	32
311375	2.758	0.053	14
311379	2.766	0.042	22
311386	3.025	0.009	4
311558	2.189	0.087	1793
311559	2.072	0.07	1038
311560	2.128	0.049	82
311567	2.423	0.046	4
311568	2.388	0.087	39
311814	1.915	0.055	3240
311815	2.062	0.054	67
311824	2.32	0.001	4
315469	2.724	0.063	319
315470	2.686	0.07	63
315471	2.744	0.066	28
315472	2.608	0.041	4
315475	2.736	0.041	27
315484	2.955	0.082	20
315653	2.062	0.062	7
315654	2.153	0.092	12852
315655	2.074	0.061	5020
315656	2.144	0.059	315
315663	2.27	0.077	35
315664	2.373	0.11	132
315910	1.9	0.118	1911
315911	2.083	0.068	160
315920	2.383	-1.0	1
319566	2.744	0.108	355
319567	2.776	0.059	42
319568	2.791	0.166	11
319569	2.922	0.168	32
319570	2.906	0.19	32
319571	2.705	0.061	5
319580	2.758	-1.0	1
319749	2.036	0.216	17
319750	2.027	0.094	3997
319751	2.032	0.066	5584
319752	2.08	0.065	362
319759	2.269	0.075	48
319760	2.281	0.065	592
320005	1.959	-1.0	1
320006	1.991	0.09	2070
320007	1.971	0.057	120
320016	2.338	0.13	6
323663	2.79	0.081	2719
323664	3.007	0.124	2
323665	3.024	0.092	18
323666	3.072	0.033	2
323667	2.878	0.025	24
323846	2.03	0.052	2901
323847	2.032	0.055	1077
323848	2.034	0.053	8
323855	2.232	0.093	43
323856	2.305	0.056	231
324102	1.993	0.084	1282
324103	2.046	0.03	44
327760	2.563	0.28	40
327941	2.115	-1.0	1
327942	2.074	0.022	854
327943	2.4	0.112	842
327944	2.393	0.108	38
327951	2.407	0.169	4
327952	2.444	0.129	153
328198	2.046	0.025	83
328199	2.415	0.141	4
331857	3.111	0.094	39
332038	2.192	0.159	15
332039	2.577	0.081	147
332040	2.469	0.061	16
332048	2.892	0.094	15
332294	2.174	0.0	4
335954	3.13	0.067	334
336134	2.274	0.097	267
336135	2.516	0.078	605
336136	2.455	0.073	205
336143	2.887	0.106	9
336144	2.798	0.085	77
336390	2.488	0.181	4
336391	2.515	0.035	7
340051	3.116	0.085	403
340229	2.348	-1.0	1
340230	2.247	0.082	759
340231	2.471	0.097	441
340232	2.429	0.085	149
340239	2.596	0.01	2
340240	2.807	0.088	88
340486	2.311	0.126	16
340487	2.605	0.08	2
368902	2.819	0.088	2388
368903	2.523	0.148	280
368904	2.543	0.11	55
368911	2.877	0.048	7
368912	2.913	0.068	64
369158	2.526	0.077	15
369159	2.566	0.084	9
369160	2.594	0.005	2
377094	2.756	0.095	3276
377095	2.562	0.138	1706
377096	2.426	0.079	846
377103	2.977	0.035	10
377104	2.871	0.085	102
377350	2.578	0.096	74
377351	2.533	0.076	83
377352	2.487	0.049	4
381190	2.757	0.089	64
381191	2.552	0.045	31
381192	2.459	0.043	51
381200	2.851	0.011	4
385286	2.804	0.035	15
385287	2.576	0.056	22
385288	2.434	0.092	54
385296	2.834	0.057	6
389383	2.582	0.036	11
389384	2.451	0.061	18
389392	2.919	0.032	3
393479	2.601	0.006	2
393488	2.842	0.053	3
397575	2.544	0.025	3
397576	2.453	0.006	3
401671	2.538	0.02	3
401672	2.448	0.014	3
1073414	1.387	0.027	2006449
1073415	1.339	0.02	93055
1073423	1.744	0.019	78
1073424	1.732	0.017	63
1073679	1.719	0.004	4
1073680	1.729	0.017	12
1077511	1.338	0.022	905
1077519	1.582	0.019	1616
1077520	1.589	0.042	47
1077776	1.563	0.024	32
1110287	2.105	0.012	8
16781317	1.098	0.094	2596
16781318	0.98	0.026	2112472
16781319	0.88	0.05	119894
16781320	0.84	0.079	97019
16781321	0.9	0.117	37
16781326	1.405	0.113	516
16781327	1.296	0.081	424
16781328	1.205	0.095	248
16781329	1.343	0.125	13
16781344	1.493	0.121	136
16781345	1.411	0.062	6
16781346	1.036	0.189	12
16781347	0.908	0.195	7
16781365	1.612	0.001	2
16781573	1.109	-1.0	1
16781574	0.949	0.031	1406710
16781575	0.879	0.064	10118
16781576	0.849	0.075	11
16781583	1.305	0.091	150
16781830	0.947	0.03	1499
16781831	0.883	0.064	9
16797701	1.717	0.044	187
16797702	1.618	0.038	2070
16797703	1.531	0.083	4159
16797704	1.381	0.073	8037
16797705	1.382	0.031	5417
16797710	1.999	0.039	44
16797711	1.928	0.072	695
16797712	1.922	0.099	187
16797713	1.858	0.19	493
16797728	2.094	0.1	25
16797729	1.991	0.092	4
16797730	2.087	0.078	48
16797731	2.003	0.064	254
16797748	2.242	0.115	4
16797749	2.238	0.093	83
16797958	1.617	0.07	11790
16797959	1.597	0.046	1840
16797967	1.915	0.065	20
16798214	1.592	0.026	302
16798215	1.589	0.058	50
16798224	1.908	-1.0	1
16801798	1.527	0.029	637020
16801799	1.468	0.023	150866
16801800	1.432	0.026	189271
16801801	1.334	0.031	38393
16801806	1.869	0.029	29342
16801807	1.842	0.038	5149
16801808	1.813	0.026	11528
16801809	1.758	0.045	13786
16801824	1.967	0.066	881
16801825	1.966	0.045	191
16801826	1.967	0.024	910
16801827	1.955	0.034	2724
16801844	2.148	0.026	174
16801845	2.155	0.028	670
16802054	1.511	0.028	348068
16802055	1.475	0.026	14131
16802056	1.45	0.023	6
16802063	1.823	0.028	3258
16802064	1.786	0.046	3242
16802310	1.468	0.022	7400
16802311	1.443	0.023	72
16802320	1.798	0.038	5014
16805895	1.408	0.023	3210
16805896	1.423	0.041	2095
16805897	1.409	0.029	14
16805902	1.754	0.099	1798
16805903	1.704	0.054	1630
16805904	1.688	0.033	270
16805905	1.73	0.028	28
16805920	1.9	0.084	1150
16805921	1.841	0.031	118
16805922	1.876	0.075	101
16805923	1.895	0.073	34
16805940	2.023	0.186	83
16805941	2.137	0.091	58
16806150	1.379	0.037	164986
16806151	1.379	0.029	8040
16806159	1.647	0.034	2895
16806160	1.661	0.03	406
16806406	1.324	0.023	158
16806407	1.244	0.019	569
16806416	1.635	0.033	9313
16809992	1.47	0.033	552
16809998	1.635	0.056	6778
16809999	1.635	0.07	1122
16810000	1.642	0.128	47
16810001	1.439	0.037	978
16810016	1.805	0.079	798
16810017	1.792	0.078	654
16810018	1.706	0.091	175
16810019	1.831	0.225	4
16810036	1.968	0.12	442
16810037	2.09	0.176	209
16810246	1.357	0.035	163397
16810247	1.229	0.063	21334
16810255	1.568	0.038	8871
16810256	1.614	0.064	127
16810502	1.277	0.052	45
16810503	1.233	0.007	7
16810512	1.466	0.066	5968
16814089	1.467	0.061	4
16814094	1.674	0.042	643
16814095	1.588	0.033	8100
16814096	1.582	0.032	681
16814097	1.681	0.071	15
16814112	1.78	0.034	185
16814113	1.708	0.028	398
16814114	1.838	0.055	16
16814115	1.836	0.098	23
16814132	1.833	0.072	207
16814133	1.958	0.141	84
16814342	1.347	0.064	43284
16814343	1.356	-1.0	1
16814351	1.528	0.031	141
16814352	1.561	0.053	16
16814608	1.527	0.053	55
16834574	2.358	0.03	2541
16834575	2.255	0.057	143
16834576	2.15	0.115	146
16834577	2.068	0.072	971
16834592	2.398	0.032	475
16834593	2.347	0.032	22
16834594	2.295	0.088	41
16834595	2.238	0.071	154
16834612	2.533	0.09	16
16834613	2.458	0.046	75
16834822	1.875	0.023	6812
16834823	1.923	0.105	512
16834831	2.27	-1.0	1
16835078	1.841	0.04	1268
16835079	1.83	0.054	46
16838671	2.197	0.039	899
16838672	2.107	0.062	160
16838673	2.089	0.07	386
16838688	2.399	0.09	81
16838689	2.353	0.051	33
16838690	2.245	0.051	123
16838691	2.176	0.108	56
16838708	2.522	0.108	4
16838709	2.438	0.063	97
16838918	1.819	0.027	8408
16838919	1.595	0.092	425
16838927	2.222	0.058	120
16838928	2.341	0.053	6
16839174	1.767	0.036	34
16839175	1.707	-1.0	1
16839184	2.21	-1.0	1
16842768	2.051	0.038	1148
16842769	2.015	0.03	13
16842784	2.224	0.077	541
16842785	2.236	0.024	901
16842786	2.226	0.062	45
16842787	2.293	0.11	15
16842804	2.467	0.144	39
16842805	2.602	0.086	51
16843014	1.757	0.023	20548
16843015	1.667	0.066	160
16843023	2.089	0.066	308
16843024	2.104	0.059	15
16843270	1.685	0.048	213
16843280	2.09	0.061	52
16846865	2.038	0.176	23
16846880	2.275	0.078	484
16846881	2.234	0.066	207
16846882	2.248	0.132	86
16846900	2.513	0.085	303
16846901	2.506	0.087	103
16847110	1.736	0.017	21349
16847111	1.728	0.146	25
16847119	1.999	0.035	987
16847120	2.242	0.075	20
16847366	1.654	0.054	8
16847376	2.03	0.033	35
16908320	2.553	0.095	964
16908321	2.464	0.067	42
16908322	2.362	0.078	330
16908323	2.446	0.112	121
16908340	2.585	0.062	103
16908341	2.753	0.13	105
16908550	1.961	0.04	2069
16908551	2.005	0.086	371
16908552	1.972	0.024	14
16908559	2.345	0.064	22
16908806	1.911	0.031	216
16912417	2.566	0.048	232
16912418	2.384	0.021	52
16912419	2.353	0.089	37
16912436	2.58	-1.0	1
16912437	2.62	0.079	43
16912646	1.938	0.035	530
16912647	1.922	0.093	11
16912655	2.327	0.02	6
16912902	1.912	0.053	6
16912903	1.994	0.041	6
16916514	2.34	0.078	257
16916515	2.419	0.115	121
16916532	2.561	0.116	16
16916533	2.757	0.105	36
16916742	1.916	0.033	1753
16916743	1.816	0.052	51
16916751	2.2	0.085	203
16916752	2.35	-1.0	1
